STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
41,5,20302,1400000US41005020302,41005020302,203.02,Clackamas,OR,Oregon,"Census Tract 203.02, Clackamas County, Oregon",4019,282,11885,0.9325,0.3134,0.9325,0.4623,0,0.3991,0.793,0.7681,1.9602,0.5368,0,0.7594,0,0.9179,0,0,1.6773,0.8158,0.3853,0.3712,0.4315,1.188,0.1773,0.7891,0.674,0,1.4631,0.7194,0.9093,0.9093,0.9093,7.1979,0.7641,0.4133,0.4133,0.4133,0.1129,0.0451,0.725,0.5516,0.2786,0.2674,0.05,2.0306,0.1994,0.4397,0.3263,0.4024,0.4203,1.5887,0.1858,0,0.5527,0.5527,0.2891,4.5853,0.1684,0,0,0,0,0,0,0,0,8.65,0.69,37.61,0,80.16,0,60.79,0,0,100,50.39,10.33,100,89.7,0,100,22.8,10.9227,1.6,7,34.9,20.1985,4.1,3.6,14.7,19.6,11.2,0.9,0,0.4,23.6,9.6,6.7,11.1,7.1,0.0881,0.4568,0.4939,0.0885,0.177
41,5,20303,1400000US41005020303,41005020303,203.03,Clackamas,OR,Oregon,"Census Tract 203.03, Clackamas County, Oregon",6112,339,3873,0.6553,0.1614,0.4553,0.1239,0,0.3875,0.7998,0.7785,1.9658,0.539,0,0,0,0,0,0,0,0,0.3853,0.2557,0.1314,0.7724,0.0268,0.5065,0.2413,0,0.7478,0.308,0.9093,0.9093,0.9093,4.3953,0.1693,0.4204,0.4204,0.4204,0.1126,0.0583,0.0484,0.6416,0.5948,0.1467,0.3521,1.9545,0.1862,0.8244,0.2954,0.1879,0.6593,1.967,0.4624,0.4769,0.6572,1.1341,0.7088,5.476,0.286,0,0,1,0,0,1,0.2,0,8.6,0.7,37.89,0,0,0,0,0,0,100,39.2,14.67,36.64,8.45,0,100,23.3,10.8986,1.9,1.3,41.6,29.3091,2.7,12.4,21.9,19.1,8.2,2.9,0.6,0.8,25.9,9.4,8,10.4,7.5,0.1668,0.3966,0.7983,0.118,0.1137
41,5,20304,1400000US41005020304,41005020304,203.04,Clackamas,OR,Oregon,"Census Tract 203.04, Clackamas County, Oregon",5697,256,5535,0.8098,0.2424,0.8098,0.3629,0,0.3943,0.793,0.7736,1.9609,0.5371,0,0.7161,0,0.9213,0,0,1.6374,0.8012,0.3853,0.1065,0.4403,0.9321,0.0627,0.5755,0.755,0,1.3305,0.64,0.9093,0.9093,0.9093,6.7702,0.684,0.4381,0.4381,0.4381,0.1183,0.0981,0.7327,0.5297,0.3275,0.1896,0.0097,2.0056,0.1954,0.2777,0.7568,0.1692,0.5727,1.7764,0.3058,0,0,0,0,4.2201,0.1258,0,0,0,0,0,0,0,0,8.63,0.69,37.75,0,67.03,0,62.72,0,0,100,18.44,10.17,52.58,99.75,0,100,24.6,11.2164,2.7,7.1,33.5,21.5025,3.2,1.3,11.9,26,7.9,1.9,0,0,22.7,9.2,6.5,9.9,6.7,0.069,0.3389,0.4494,0.066,0.0786
41,5,20401,1400000US41005020401,41005020401,204.01,Clackamas,OR,Oregon,"Census Tract 204.01, Clackamas County, Oregon",6053,292,5961,0.8478,0.2639,0.6478,0.2424,0,0.3991,0.7857,0.7689,1.9537,0.5344,0,0.7495,0,0,0,0,0.7495,0.461,0.3853,0.5511,0.1894,1.1258,0.1408,0.7286,0.6038,0,1.3324,0.6411,0.9093,0.9093,0.9093,6.0707,0.533,0.3614,0.3614,0.3614,0.0637,0.0981,0.5111,0.156,0.2947,0.0709,0.0769,1.2714,0.0817,0.5923,0.6384,0.201,0.3749,1.8066,0.3289,0,0.6744,0.6744,0.3833,4.1138,0.1148,0,0,1,0,0,1,0.2,0,8.65,0.68,37.63,0,77.17,0,0,0,0,100,65.73,13.92,92.01,74.64,0,100,19.2,8.0127,2.7,4.9,13.9,20.6399,1.7,4.6,17.2,24,8.4,0.7,0,0.9,27.6,9.9,8.1,11.2,8.3,0.249,0.5445,0.8173,0.1954,0.1865
41,5,20403,1400000US41005020403,41005020403,204.03,Clackamas,OR,Oregon,"Census Tract 204.03, Clackamas County, Oregon",3725,183,1568,0.6369,0.1525,0.4369,0.1144,0,0.3899,0.7475,0.7768,1.9142,0.5181,0,0,0,0,0,0,0,0,0.3853,0.3737,0.5146,1.2736,0.2392,0.4637,0.3412,0,0.8049,0.4001,0.9093,0.9093,0.9093,4.902,0.2682,0.2794,0.2794,0.2794,0.1268,0.0267,0.7175,0.0135,0.134,0.0709,0.0797,1.1691,0.069,0.7426,0.695,0.0435,0.562,2.0431,0.5325,0.5427,0.5527,1.0954,0.6971,4.587,0.1687,0,0,1,0,0,1,0.2,0,8.61,0.63,37.84,0,0,0,0,0,0,100,50.62,8.92,28.38,22.18,0,100,14.1,11.6775,1.1,6.9,3.5,16.0512,1.7,4.7,19.9,24.9,5,1.8,1.1,0.4,26.8,9.4,8.3,9.4,8.1,0.2085,0.3966,0.8508,0.174,0.0505
41,5,20404,1400000US41005020404,41005020404,204.04,Clackamas,OR,Oregon,"Census Tract 204.04, Clackamas County, Oregon",3781,207,2980,0.467,0.0826,0.267,0.0455,0,0.3854,0.7709,0.7854,1.9417,0.5298,0,0,0,0,0,0,0,0,0.3853,0.6039,0.1573,1.1465,0.1522,0.7081,0,0,0.7081,0.2818,0.9093,0.9093,0.9093,4.7056,0.2269,0.2379,0.2379,0.2379,0.0471,0.0089,0.3594,0.1398,0.0283,0.0356,0.0151,0.6342,0.0176,0.8727,0.6641,0.1453,0.2137,1.8958,0.4015,0,0.4452,0.4452,0.1995,3.2131,0.0401,0,0,1,0,0,1,0.2,0,8.59,0.66,38.07,0,0,0,0,0,0,100,70.18,14.33,87.35,0,0,100,11.8,6.8236,0.4,3.8,13.1,10.7714,1.1,1.8,23.5,24.4,7.5,0.2,0,0.2,27.9,9.3,8.9,9.5,8.1,0.264,0.3679,0.9192,0.174,0.0555
41,5,20501,1400000US41005020501,41005020501,205.01,Clackamas,OR,Oregon,"Census Tract 205.01, Clackamas County, Oregon",7298,306,4476,0.6204,0.145,0.6204,0.224,0,0.3609,0.6647,0.8061,1.8317,0.4836,0,0.3128,0,0,0,0,0.3128,0.2322,0.4868,0.1103,0.5614,1.1585,0.1588,0.3341,0.6156,0,0.9497,0.4592,0.9093,0.9093,0.9093,5.162,0.3244,0.3987,0.3987,0.3987,0.1176,0.0207,0.5241,0.3656,0.5287,0.1722,0.1558,1.8847,0.1741,0.5809,0.8638,0.0667,0.6037,2.1151,0.5962,0.4558,0.6882,1.144,0.7121,5.5425,0.296,0,0,0,0,0,0,0,0,8.48,0.54,38.71,0,0.59,0,0,0,0,84.16,19.13,8.33,8.92,77.26,0,100,21.7,11.1789,0.9,5,24,27.0947,3,7.1,17,28.5,5.8,2.2,0.5,1,24.5,9.8,7.3,11,7.6,0.1153,0.5157,0.6363,0.1264,0.1672
41,5,20503,1400000US41005020503,41005020503,205.03,Clackamas,OR,Oregon,"Census Tract 205.03, Clackamas County, Oregon",2363,161,1364,0.4037,0.0611,0.2037,0.0264,0,0.3742,0.6937,0.7943,1.8622,0.4968,0,0,0,0,0,0,0,0,0.3853,0.5876,0.1839,1.1568,0.1579,0.5997,0,0,0.5997,0.2162,0.9093,0.9093,0.9093,4.528,0.193,0.187,0.187,0.187,0.1012,0.013,0.1343,0.2069,0.137,0.1632,0.1629,0.9185,0.0413,0.5923,0.7305,0.0947,0,1.4175,0.1127,0,0,0,0,2.523,0.0107,0,0,1,0,0,1,0.2,0,8.54,0.57,38.33,0,0,0,0,0,0,100,68.77,14,58.78,0,0,100,9.2,10.2412,0.6,2.2,16.4,16.1702,2.9,7.3,17.2,25.5,6.5,0,0,0,26.3,9.5,8.2,10.1,7.9,0.1848,0.4269,0.8343,0.154,0.0916
41,5,20504,1400000US41005020504,41005020504,205.04,Clackamas,OR,Oregon,"Census Tract 205.04, Clackamas County, Oregon",6625,297,3106,0.4583,0.0794,0.2583,0.0427,0,0.3633,0.6544,0.747,1.7647,0.4546,0,0,0,0,0,0,0,0,0.3853,0.3197,0.5045,1.2095,0.1924,0,0,0,0,0,0.9093,0.9093,0.9093,3.8835,0.0953,0.3003,0.3003,0.3003,0.0445,0.0828,0.5721,0.1581,0.2315,0.058,0.1523,1.2993,0.085,0.6223,0.6641,0.4453,0.1916,1.9233,0.4246,0.5113,0.5072,1.0185,0.6759,4.5414,0.163,0,0,1,0,0,1,0.2,0,8.49,0.53,37.04,0,0,0,0,0,0,100,45.62,9.06,0,0,0,100,15.3,6.6314,2.4,5.4,14,18.95,1.5,7,17.7,24.4,11.8,0.1,0.8,0.3,26.6,9.6,8.1,10.2,7.9,0.1989,0.4568,0.8173,0.154,0.099
41,5,20505,1400000US41005020505,41005020505,205.05,Clackamas,OR,Oregon,"Census Tract 205.05, Clackamas County, Oregon",2481,186,3276,0.7297,0.1992,0.5297,0.1658,0,0.3548,0.6743,0.7623,1.7914,0.4664,0,0.5979,0,0,0,0,0.5979,0.3708,0.3853,0.3013,0.111,0.7976,0.0313,0.2752,0.4259,0,0.7011,0.2773,0.9093,0.9093,0.9093,4.7973,0.2455,0.3337,0.3337,0.3337,0.2002,0.0451,0.1343,0.3714,0.1602,0.2059,0.3822,1.4993,0.1127,0.9722,0.2954,0.7673,0.2881,2.323,0.76,0.4769,0.8299,1.3068,0.7767,5.4628,0.2842,0,0,1,0,0,1,0.2,0,8.45,0.55,37.44,0,33.81,0,0,0,0,100,43.89,14.92,1.68,36.42,0,100,17.4,15.3846,1.6,2.2,24.3,16.9176,3.4,13.2,33.5,19.1,17.1,0.4,0.6,2.7,33.1,9.4,11.8,9.5,10.1,0.5714,0.3966,0.9906,0.4209,0.0555
41,5,20600,1400000US41005020600,41005020600,206,Clackamas,OR,Oregon,"Census Tract 206, Clackamas County, Oregon",8556,423,5943,0.8025,0.2386,0.8025,0.3573,0,0.3338,0.7215,0.8055,1.8608,0.4961,0,0.6993,0,0.7061,0,0,1.4054,0.7197,0.3853,0.3093,0.4012,1.0958,0.1256,0.5868,0.6183,0,1.2051,0.5774,0.9093,0.9093,0.9093,6.4764,0.6226,0.3488,0.3488,0.3488,0.1223,0.1488,0.3296,0.2583,0.3732,0.1149,0.1558,1.5029,0.1133,0.3858,0.7724,0.1628,0.3749,1.6959,0.2493,0.5427,0.5876,1.1303,0.7074,4.6779,0.1799,0,0,0,0,0,0,0,0,8.34,0.6,38.69,0,61.95,0,3.36,0,0,100,44.66,10.89,55.38,77.88,0,100,18.4,11.4423,3.6,3.6,18.8,22.7243,2.3,7.1,13.8,26.3,7.8,0.7,1.1,0.5,24.9,10.1,6.9,12.1,7.7,0.1278,0.5987,0.5402,0.1359,0.2812
41,5,20700,1400000US41005020700,41005020700,207,Clackamas,OR,Oregon,"Census Tract 207, Clackamas County, Oregon",4064,245,3062,0.4628,0.081,0.4628,0.1279,0,0.3438,0.6329,0.7627,1.7394,0.4437,0,0.3763,0,0,0,0,0.3763,0.2632,0.3853,0.3681,0.0514,0.8048,0.0327,0.6273,0.7666,0,1.3939,0.6762,0.9093,0.9093,0.9093,5.2237,0.3383,0.2472,0.2472,0.2472,0.1468,0.226,0.6849,0.2286,0.175,0.2497,0.1317,1.8427,0.1672,0.4461,0.6831,0.0859,0.3491,1.5642,0.1731,0,0.5527,0.5527,0.2891,4.2068,0.1245,0,0,0,0,0,0,0,0,8.39,0.51,37.45,0,3.08,0,0,0,0,100,50.14,15.94,66.12,100,0,100,12.3,12.7461,4.9,6.5,17.4,17.3702,3.9,6.4,14.8,24.7,6.3,0.6,0,0.4,24.6,10.3,6.8,12.5,7.7,0.1182,0.6494,0.516,0.1359,0.3268
41,5,20800,1400000US41005020800,41005020800,208,Clackamas,OR,Oregon,"Census Tract 208, Clackamas County, Oregon",4143,308,8524,1.8008,0.7499,1.4008,0.7852,0,0.3633,0.8127,0.8126,1.9886,0.5475,0,0.8577,0,0.948,0,0,1.8057,0.8649,0.3853,0.7375,0.0231,1.1459,0.1519,0.7891,0.7666,0,1.5557,0.7805,0.9093,0.9093,0.9093,7.4052,0.7992,0.3488,0.3488,0.3488,0.4533,0.3044,0.3739,0.8662,0.8966,0.3944,0.6036,3.8924,0.5899,0.6683,0.2563,0.4891,0.399,1.8127,0.3337,0.6126,0.7865,1.3991,0.8239,7.453,0.6016,0,1,1,0,0,2,0.4,0,8.49,0.72,38.92,0,100,0,80.56,0,0,100,80.51,16.83,100,100,0,100,18.4,27.5879,6.2,3.9,65.4,45.1142,5.6,19.6,18.5,18.4,12.4,0.8,2.1,2,27.2,10.7,7.7,13.5,9.1,0.2282,0.7373,0.7342,0.293,0.4444
41,5,20900,1400000US41005020900,41005020900,209,Clackamas,OR,Oregon,"Census Tract 209, Clackamas County, Oregon",4410,344,3190,1.5542,0.6469,1.3542,0.7592,0,0.3548,0.829,0.8377,2.0215,0.5603,0,0.8577,0,0.9614,0,0,1.8191,0.8716,0.3853,0.8591,0.2404,1.4848,0.4294,0.7891,0.7452,0,1.5343,0.7662,0.9093,0.9093,0.9093,7.769,0.8544,0.444,0.444,0.444,0.5035,0.4234,0.1993,0.6737,0.6457,0.5601,0.408,3.4137,0.4845,0.4767,0.3854,0.9004,0.5373,2.2998,0.7436,0,0.6744,0.6744,0.3833,6.8319,0.4998,0,1,0,0,0,1,0.2,0,8.45,0.75,39.76,0,100,0,89.58,0,0,100,89.28,13.33,100,99.28,0,100,25.1,30.1191,8.3,2.7,44.3,31.1953,8,13.9,15.3,20.5,21.1,1.6,0,0.9,26.4,11.1,6.9,14.8,9.2,0.1893,0.8076,0.5402,0.3056,0.5944
41,5,21000,1400000US41005021000,41005021000,210,Clackamas,OR,Oregon,"Census Tract 210, Clackamas County, Oregon",4891,261,3489,1.1964,0.4671,0.9964,0.5155,0,0.3438,0.829,0.8474,2.0202,0.5597,0,0.8577,0,0.6299,0,0,1.4876,0.7475,0.3853,0.8267,0.2928,1.5048,0.4482,0.563,0.382,0,0.945,0.4573,0.9093,0.9093,0.9093,6.8669,0.7029,0.3693,0.3693,0.3693,0.4196,0.0629,0.1117,0.5035,0.657,0.2588,0.5842,2.5977,0.308,0.3805,0.1992,0.4024,0.5938,1.5759,0.179,0.4769,0.5072,0.9841,0.6511,5.527,0.2935,0,1,0,0,0,1,0.2,0,8.39,0.75,40.12,0,100,0,0.19,0,0,100,87.07,12.67,49.46,28.69,0,100,19.7,26.0478,2,2,31.8,31.6362,4,19,13.7,17.2,11.2,2.1,0.6,0.3,27.3,10.6,7.1,13.9,8.9,0.2332,0.718,0.5871,0.2668,0.4916
41,5,21100,1400000US41005021100,41005021100,211,Clackamas,OR,Oregon,"Census Tract 211, Clackamas County, Oregon",5106,378,3040,1.3846,0.5671,1.1846,0.6535,0,0.3513,0.7998,0.8116,1.9627,0.5377,0,0.8577,0,0.8495,0,0,1.7072,0.8266,0.3853,0.7562,0.1314,1.2729,0.2386,0.7891,0.695,0,1.4841,0.7328,0.9093,0.9093,0.9093,7.3362,0.7876,0.2191,0.2191,0.2191,0.4474,0.2915,0.4307,0.4551,0.6783,0.3195,0.3743,2.9968,0.3924,0.674,0.1761,0.5448,0.2137,1.6086,0.1966,0.5665,0.8072,1.3737,0.8107,6.1982,0.397,0,1,0,0,0,1,0.2,0,8.43,0.7,38.89,0,100,0,29.08,0,0,100,81.98,14.67,100,93.3,0,100,10.8,27.3251,6,4.3,28.8,32.4855,4.7,13,18.6,16.6,13.2,0.2,1.4,2.3,27.4,10.6,7.1,13.9,8.9,0.2385,0.718,0.5871,0.2668,0.4916
41,5,21200,1400000US41005021200,41005021200,212,Clackamas,OR,Oregon,"Census Tract 212, Clackamas County, Oregon",3941,289,2592,1.6793,0.7015,1.4793,0.8259,0,0.3697,0.7709,0.8041,1.9447,0.5309,0,0.5321,0,0.9585,0,0,1.4906,0.7486,0.3853,0.6098,0.1839,1.179,0.1715,0.7891,0.7432,0,1.5323,0.7646,0.9093,0.9093,0.9093,7.0559,0.7382,0.3384,0.3384,0.3384,0.5524,0.2915,0.5241,0.8516,0.8761,0.4251,0.7942,4.315,0.6781,0.9214,0.1165,0.8055,0.477,2.3204,0.7581,0.6427,0.7534,1.3961,0.8223,8.3699,0.7411,0,0,1,0,0,1,0.2,0,8.52,0.66,38.64,0,19.88,0,87.77,0,0,100,70.62,14,100,99.15,0,100,17.7,32.616,6,5,63.3,43.4671,6,26.9,26.1,14.6,18,1.2,2.8,1.6,34.3,10.3,10.3,12.6,11,0.6387,0.6494,0.9765,0.5359,0.339
41,5,21300,1400000US41005021300,41005021300,213,Clackamas,OR,Oregon,"Census Tract 213, Clackamas County, Oregon",6014,636,3745,1.4637,0.6055,1.2637,0.7058,0,0.3674,0.7394,0.7778,1.8846,0.5061,0,0.5366,0,0.9209,0,0,1.4575,0.7367,0.3853,0.6495,0.1127,1.1475,0.1528,0.6283,0.6474,0,1.2757,0.6118,0.9093,0.9093,0.9093,6.6746,0.6644,0.4232,0.4232,0.4232,0.285,0.7089,0.4719,0.4603,0.6284,0.7714,0.3005,3.6264,0.5315,0.674,0.1761,0.431,0.7886,2.0697,0.5572,0.705,0.6153,1.3203,0.783,7.4396,0.5993,0,1,0,0,0,1,0.2,0,8.51,0.62,37.87,0,20.59,0,62.42,0,0,100,73.73,14.89,66.35,84.31,0,100,23.5,19.5211,15.6,4.6,29.1,30.5198,12.6,11,18.6,16.6,11.6,5.8,5.2,0.6,26.9,10.6,7.2,13.9,8.8,0.2135,0.718,0.6113,0.2542,0.4916
41,5,21400,1400000US41005021400,41005021400,214,Clackamas,OR,Oregon,"Census Tract 214, Clackamas County, Oregon",5010,487,2904,1.4808,0.6138,1.0808,0.5805,0,0.3609,0.7709,0.8107,1.9425,0.5301,0,0.7092,0,0.8007,0,0,1.5099,0.7556,0.3853,0.5695,0.2692,1.224,0.2017,0.5518,0.7666,0,1.3184,0.634,0.9093,0.9093,0.9093,6.9041,0.7102,0.2092,0.2092,0.2092,0.2611,0.3407,0.3157,0.3888,0.5734,0.6987,0.0946,2.673,0.3232,0.6044,0.1796,0.5918,0.3491,1.7249,0.2696,0.6391,0.7865,1.4256,0.8381,6.0327,0.3706,0,1,1,0,0,2,0.4,0,8.48,0.66,38.86,0,64.88,0,15.06,0,0,100,67.29,12.94,46.9,100,0,100,10.3,18.3832,6.8,3.5,25.2,28.5645,10.7,5.2,17.4,16.7,13.9,0.6,2.7,2,28.3,10.6,7.5,13.6,9.4,0.2856,0.718,0.6866,0.3319,0.4553
41,5,21500,1400000US41005021500,41005021500,215,Clackamas,OR,Oregon,"Census Tract 215, Clackamas County, Oregon",5009,354,15419,1.6139,0.6742,1.4139,0.7918,0,0.3438,0.793,0.8238,1.9606,0.537,0.9428,0.8577,0,0.9372,0,0,2.7377,0.9678,0.3853,0.3501,0.0463,0.7817,0.0281,0.7891,0.7666,0,1.5557,0.7805,0.9093,0.9093,0.9093,7.945,0.8779,0.2132,0.2132,0.2132,0.1525,0.1851,0.8504,0.4373,0.7655,0.5781,0.5969,3.5658,0.518,0.8796,0.3327,0.5721,0.1916,1.976,0.4702,0.5509,0.7445,1.2954,0.7714,7.0504,0.536,0,0,1,0,0,1,0.2,0,8.39,0.69,39.28,5.26,100,0,73.4,0,0,100,48.54,16.08,100,100,0,100,10.5,13.0374,4.2,9.3,27.8,36.4633,8.3,19.4,23.8,19.7,13.6,0.1,1.2,1.5,30.6,10.1,9,11.9,9.6,0.4213,0.5987,0.9267,0.3566,0.2588
41,5,21601,1400000US41005021601,41005021601,216.01,Clackamas,OR,Oregon,"Census Tract 216.01, Clackamas County, Oregon",6515,668,4210,1.5038,0.6249,1.1038,0.5978,0,0.3273,0.8448,0.8234,1.9955,0.5499,0,0.8577,0,0,0,0,0.8577,0.5172,0.3853,0.4436,0.0996,0.9285,0.0614,0.2488,0.5946,0,0.8434,0.4144,0.9093,0.9093,0.9093,5.5344,0.4086,0.4403,0.4403,0.4403,0.5049,0.7655,0.6061,0.7237,0.6315,0.7195,0.3449,4.2961,0.6745,0.2724,0.3715,0.6178,0.6377,1.8994,0.4045,0.828,0.5876,1.4156,0.833,8.0514,0.6952,0,1,0,1,0,2,0.4,0,8.3,0.78,39.26,0,100,0,0,0,0,100,56.64,15.08,0.05,72.51,0,100,24.8,30.1931,17.9,5.7,48.8,30.6237,11.2,12.2,11.8,20.3,14.3,2.6,13,0.5,27,11.5,5.9,16.9,9.3,0.2186,0.8594,0.3289,0.319,0.7899
41,5,21602,1400000US41005021602,41005021602,216.02,Clackamas,OR,Oregon,"Census Tract 216.02, Clackamas County, Oregon",5367,478,4364,1.522,0.633,1.322,0.7409,0,0.3321,0.8239,0.8183,1.9743,0.5421,0,0.8577,0,0.922,0,0,1.7797,0.8535,0.3853,0.436,0.1084,0.9297,0.0619,0.6884,0.6552,0,1.3436,0.6473,0.9093,0.9093,0.9093,6.9366,0.7167,0.4921,0.4921,0.4921,0.5342,0.4486,0.6932,0.7273,0.7655,0.3448,0.3635,3.8771,0.5866,0.4826,0.4069,0.4676,0.6918,2.0489,0.538,0.6126,0.4452,1.0578,0.6865,7.4759,0.6053,0,1,0,0,0,1,0.2,0,8.33,0.74,39.1,0,100,0,63.29,0,0,100,56.01,14.94,82.46,85.93,0,100,29.1,31.6904,8.8,6.6,49.1,36.4623,5,12.7,15.4,20.8,12.1,3.4,2.1,0.2,26.8,10.9,6.6,14.8,9.1,0.2085,0.7741,0.471,0.293,0.5944
41,5,21700,1400000US41005021700,41005021700,217,Clackamas,OR,Oregon,"Census Tract 217, Clackamas County, Oregon",6855,560,4795,2.0694,0.842,1.4694,0.8204,0,0.3438,0.7307,0.7952,1.8697,0.4998,0,0.7364,0,0.7863,0,0,1.5227,0.76,0.3853,0.5099,0.1184,1.0136,0.0904,0.3417,0.751,0,1.0927,0.5258,0.9093,0.9093,0.9093,6.408,0.6076,0.4735,0.4735,0.4735,0.6194,0.5414,0.5111,0.6281,0.884,0.5478,0.6312,4.363,0.6878,0.87,0.4497,0.793,0.7854,2.8981,0.9791,0.8244,0.7238,1.5482,0.9015,9.2828,0.8618,0,1,1,1,0,3,0.6,0,8.39,0.61,38.36,0,73.28,0,12.15,0,0,100,62.37,14.83,9.94,99.58,0,100,27.5,36.2323,10.8,4.9,40.5,44.0893,7.8,20.5,23.4,21.4,17.7,5.7,12.7,1.3,31.5,11.6,8.4,15.7,11.9,0.476,0.8701,0.8659,0.6363,0.6859
41,5,21801,1400000US41005021801,41005021801,218.01,Clackamas,OR,Oregon,"Census Tract 218.01, Clackamas County, Oregon",6138,328,2391,0.9471,0.3226,0.7471,0.3144,0,0.34,0.7557,0.7983,1.894,0.5099,0,0.6308,0,0.7212,0,0,1.352,0.7031,0.3853,0.6432,0.351,1.3795,0.3286,0.3141,0.6384,0,0.9525,0.4603,0.9093,0.9093,0.9093,6.4873,0.6251,0.2599,0.2599,0.2599,0.1113,0.2203,0.702,0.0161,0.1008,0.1632,0.3005,1.6142,0.1308,0.8562,0.1992,0.431,0,1.4864,0.1387,0,0.8192,0.8192,0.4901,4.1797,0.122,0,0,1,0,0,1,0.2,0,8.37,0.64,38.46,0,42.17,0,4.35,0,0,100,73.22,11.78,6.29,82.31,0,100,13,10.8179,4.8,6.7,3.9,14.886,2.9,11,22.9,17.2,11.6,0,0,2.5,28.8,10.2,8.5,12,9.2,0.3142,0.6245,0.8794,0.3056,0.27
41,5,21802,1400000US41005021802,41005021802,218.02,Clackamas,OR,Oregon,"Census Tract 218.02, Clackamas County, Oregon",4568,418,3633,1.5678,0.6533,1.1678,0.6423,0,0.3438,0.7475,0.7983,1.8896,0.5081,0,0.8221,0,0,0,0,0.8221,0.4997,0.3853,0.5339,0.0463,0.9655,0.0732,0,0.7666,0,0.7666,0.3209,0.9093,0.9093,0.9093,5.3531,0.3673,0.3795,0.3795,0.3795,0.6366,0.596,0.6849,0.7737,0.8692,0.4891,0.4976,4.5471,0.7229,0.6281,0.4497,0.7491,0.6668,2.4937,0.861,0.7889,0.5876,1.3765,0.8126,8.7968,0.8005,0,1,0,1,0,2,0.4,0,8.39,0.63,38.46,0,96.27,0,0,0,0,100,64.31,16.08,0,100,0,100,20.4,37.2615,12.1,6.5,53.8,42.9002,6.9,16.4,17.8,21.4,16.7,3,10,0.5,28.5,11.3,6.8,16,10,0.2973,0.836,0.516,0.4083,0.7146
41,5,21900,1400000US41005021900,41005021900,219,Clackamas,OR,Oregon,"Census Tract 219, Clackamas County, Oregon",3674,410,2324,1.6767,0.7005,1.2767,0.7141,0,0.3273,0.7641,0.7869,1.8783,0.5034,0,0.6555,0,0.9196,0,0,1.5751,0.7789,0.3853,0.7013,0.034,1.1206,0.1383,0.5465,0.7666,0,1.3131,0.6312,0.9093,0.9093,0.9093,6.7964,0.6892,0.4204,0.4204,0.4204,0.6453,0.2858,0.6286,0.8059,0.8374,0.1722,0.2251,3.6003,0.5257,0.2675,0.846,0.5721,0.6298,2.3154,0.7546,0.4769,0.5527,1.0296,0.6792,7.3657,0.5875,0,1,0,1,0,2,0.4,0,8.3,0.65,38.11,0,49.05,0,61.71,0,0,100,77.74,16.42,45.64,100,0,100,23.3,37.7571,5.9,5.9,57.4,40.6336,3,9,11.7,28,13.6,2.5,0.6,0.4,26,11.6,6,16.9,9.1,0.1711,0.8701,0.3472,0.293,0.7899
